activities,datetime,id,imageCount,region,tags,title,username,area.id,area.name,area.slug,location.latitude,location.longitude,observations.avalanche,observations.incident,observations.quick,observations.snowpack,observations.weather
,2021-12-30T20:00:00Z,b5b26c97-9443-418f-b454-ba37d91f8bf1,2,North Columbia,['snowConditions'],Gorge,ahanna,9b642bc3-6f7c-47c4-b0e6-101751e2a25c,North Columbia,north-columbia,51.042445400514936,-118.82612407724714,0,0,1,0,0
,2021-12-30T20:00:00.000Z,619d5f24-69d2-11ec-9237-0e81906474bc,2,Lizard-Flathead,['snowConditions'],Morrisey riding area,southrockies,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.44277,-114.86945,0,0,1,0,0
,2021-12-30T19:00:00.000Z,4da1375c-6b1e-11ec-a3df-3ea981b18b3f,2,,['snowConditions'],Pedley Pass pit,Pelhammer,,,,50.44136,-115.76981,0,0,1,1,1
,2021-12-30T19:00:00.000Z,5bcafb27-69ec-11ec-95bd-ea5e98b8f813,1,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Whymper South Face,flagler.grant,banff,"Banff, Yoho, and Kootenay National Parks",banff,51.21645,-116.08725,0,0,1,1,1
,2021-12-30T18:00:00Z,3e7d3852-40b2-4e03-bebd-a48b204ac56f,1,South Coast,['snowConditions'],Lots of Size 1s,Brento,5ab6602b-ad84-440b-888e-e1a01f535cab,South Coast,south-coast,49.370299116717774,-122.94916893248603,0,0,1,0,0
,2021-12-30T18:00:00Z,3a13bc98-d810-4e1c-82cf-0e8089f9da29,1,South Coast,['snowConditions'],Brockton point,guillaume.colley,5ab6602b-ad84-440b-888e-e1a01f535cab,South Coast,south-coast,49.38232527653338,-122.94138126574651,0,0,1,0,0
,2021-12-30T18:00:00Z,e2734f33-612a-4902-8c0f-a0cc46a523b7,4,Purcells,['snowConditions'],Gray Creek Pass,jasonthompsonclimbs,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,49.581455776395615,-116.67580092730061,0,0,1,0,0
,2021-12-30T17:59:00.000Z,fb3e2497-c8c4-4e02-954d-486fa2f0f391,2,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Whymper Area,janemarshall,banff,"Banff, Yoho, and Kootenay National Parks",banff,51.210958427524616,-116.11545279044502,0,0,1,0,0
,2021-12-30T17:00:00Z,65b5600d-6953-47d5-9c0c-4cb051c82dcd,0,Chic-Chocs,['snowConditions'],Mur des patrouilleurs,Julien Moreau,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.9161302237095,-66.14926014916286,0,0,1,1,1
,2021-12-30T17:00:00Z,a0b4fa7c-8a48-4ddb-9b5f-892193adca1f,1,South Coast Inland,['snowConditions'],Lazy boy,edwu91,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,50.38881715363644,-122.52200507429035,1,0,0,1,0
,2021-12-30T16:00:00.000Z,e0e39a85-6a42-11ec-b6d2-06120fbc73a7,1,Glacier National Park,['snowConditions'],Great day at NRC,supergolf,glacier,Glacier National Park,glacier,51.289,-117.504,0,0,1,0,0
,2021-12-30T16:00:00.000Z,eeb61760-6a5c-11ec-a824-e2ac5459dcf5,2,Kananaskis Country,['snowConditions'],Tryst chutes and super slope,Haig Sarkisian,2e710073-a73a-49d1-9603-0c0b5ff90033,Kananaskis Country,kananaskis,50.81476,-115.36308,0,0,1,0,0
,2021-12-30T07:00:00Z,826a0464-a174-4cf9-82f4-851bb74147a3,1,,['snowConditions'],South East hills,natalie_m_thomas,,,,49.436892972462715,-57.609254353414755,0,0,1,0,0
,2021-12-30T01:00:00.000Z,4ec2f238-6913-11ec-ba2c-ce3a4f807cb3,1,Purcells,['snowConditions'],Irishman Creek FSR,Steven Noël,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,49.1911,-116.03385,0,0,1,0,0
,2021-12-30T00:00:00Z,6d545f50-8cb0-4859-a5de-293046bd60a6,1,Jasper National Park,['snowConditions'],Hilda Ridge,nathanjroper,jasper,Jasper National Park,jasper,52.19142058908858,-117.15993538502528,0,0,1,1,1
,2021-12-30T00:00:00.000Z,4d76c83c-690d-11ec-8045-ee709b442624,5,Northwest Inland,['snowConditions'],The other side of Hudson Bay Mountain,AvCan Northwest,f45d017f-54ce-409f-97e7-c2e65a8c7c49,Northwest Inland,northwest-inland,54.81454,-127.34514,0,0,1,0,0
,2021-12-29T23:00:00Z,039ede5c-fee5-4216-b810-973b0f25a591,1,Purcells,['snowConditions'],Cold but sunny,tomspence83,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,49.66224043873575,-116.14434176113988,0,0,1,0,0
,2021-12-29T23:00:00.000Z,411a219c-68ff-11ec-ac2e-7e92cf34eb0f,1,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Rogans Avalanche Crown,snow.safety,banff,"Banff, Yoho, and Kootenay National Parks",banff,51.21537,-115.55168,1,0,0,0,0
,2021-12-29T22:00:00.000Z,6527bf12-68f8-11ec-ba7e-9e2d5ec3a334,1,Jasper National Park,['snowConditions'],Wilcox natural size 2.5 ,marcusofthemountains,jasper,Jasper National Park,jasper,52.24298,-117.23708,1,0,0,0,0
,2021-12-29T22:00:00.000Z,62cac76f-68fa-11ec-a619-ea8808707598,2,Sea to Sky,['snowConditions'],"Blackcomb  - Circle Lake, Decker Lake",leetlau,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,50.07669,-122.85541,0,0,1,0,0
,2021-12-29T21:00:00Z,0cd25e0e-2a0c-4371-95b9-d767bf2413d8,2,Yukon,['snowConditions'],North of Log cabin,Yukon Field Team,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.755816315324864,-135.0510198048329,0,0,1,0,0
,2021-12-29T21:00:00Z,9cbaeceb-d73c-4377-9944-db7398ec3893,1,Yukon,['snowConditions'],Log cabin,olivier.clements,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.75055242170845,-134.98500179704774,0,0,1,0,0
,2021-12-29T20:00:00Z,39b1b45b-2f3f-4c0a-9033-1eacda37b841,0,South Columbia,['snowConditions'],Natalie hillier,nataliebhillier,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.4615626936978,-118.56872237678587,0,0,1,0,0
,2021-12-29T20:00:00Z,590697aa-77c8-44e0-ab5a-c1bae37ef015,3,Kootenay Boundary,['snowConditions'],Plewman avalanche,goinupthegranby,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.162332565140105,-117.89254862367034,1,0,0,0,0
,2021-12-29T20:00:00.000Z,c94d020d-69fb-11ec-85c8-a68bfc2017f8,2,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Dolomiti shoulder,intothineyre,banff,"Banff, Yoho, and Kootenay National Parks",banff,51.65443,-116.33852,0,0,0,1,1
,2021-12-29T19:01:00Z,be3bbced-ed7e-45c2-84fc-6eae159ee990,1,Lizard-Flathead,['snowConditions'],Top to bottom fish bowl,Shaner423,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.476335393192215,-115.12574334730257,0,0,1,0,0
,2021-12-29T19:00:00Z,256eff0c-e5a1-4486-80a2-118776b29594,0,Chic-Chocs,['snowConditions'],Profil de neige complet - Ernest-Laforce,Julien Moreau,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.91654016851177,-66.07352119926301,0,0,1,1,1
,2021-12-29T18:30:00.000Z,b6ffc438-6916-11ec-b6c7-46c9916c9cb1,0,South Columbia,['snowConditions'],Burnt Knob,sean.ms,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.95094,-118.27795,0,0,1,0,0
,2021-12-29T18:06:00Z,f6f561e1-8a55-45b8-aa9f-06ec39b834ea,1,Waterton Lakes National Park,['snowConditions'],Rowe your,kayla.lissel,waterton,Waterton Lakes National Park,waterton,49.05193895604097,-114.0339795366665,0,0,1,0,0
,2021-12-29T17:30:00Z,6cc238bb-4c5f-4b72-8b36-07b59ea928a2,0,,['snowConditions'],Birchy Hill,katherine.hanak,,,,49.47721780348502,-57.67704237495467,0,0,1,1,0
,2021-12-29T17:00:00.000Z,c7af690e-697d-11ec-a009-020a9ccda825,0,Sea to Sky,['snowConditions'],Black Tusk Area,Justin Partridge ,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,49.96602,-123.04665,0,0,1,0,0
,2021-12-29T16:00:00Z,c736de5f-63b3-490b-a0fc-1dbfa4e2a6a8,0,Lizard-Flathead,['snowConditions'],Orca pwl,kirknjenny,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.519655325910406,-115.2318668578979,1,0,0,0,0
,2021-12-29T16:00:00.000Z,e1dcd5e0-6900-11ec-8abb-f60c1dffc7ad,0,Chic-Chocs,['snowConditions'],Journée sans attentes aux Vallières,Charles St-Louis,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.82957,-66.03795,0,0,1,1,1
,2021-12-29T08:30:00Z,cc5c3928-0d67-473d-95cd-fb49d419f969,1,Lizard-Flathead,['snowConditions'],Cold and Blower,finlaythomson07,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.35205965394684,-115.05703392257247,0,0,1,0,1
,2021-12-29T08:30:00Z,068d952b-4564-481a-b1ae-793519ca32a4,3,Lizard-Flathead,['snowConditions'],"I came, I saw, I didn't conquer",annikajclark,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.56906218543833,-115.09360311937758,0,0,1,0,0
,2021-12-29T04:00:00.000Z,fbbd7824-6861-11ec-91b0-a26d1e84d9f6,0,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Pulpit 4,Wynn,banff,"Banff, Yoho, and Kootenay National Parks",banff,51.53404,-116.33599,0,0,1,0,1
,2021-12-29T04:00:00.000Z,e8a15b26-6865-11ec-8841-7a3b84a02431,3,South Columbia,['snowConditions'],Upper Meteor Mines,She Shreds,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,49.75678,-117.36768,0,0,1,1,1
,2021-12-29T00:00:00Z,e2647474-dbdf-4db8-9260-42daf8ede62d,5,Vancouver Island,['snowConditions'],3 day ski camp Elk mtn,twinjohn,vancouver-island,Vancouver Island,vancouver-island,49.84181371734775,-125.68812345656602,0,0,1,1,1
,2021-12-29T00:00:00.000Z,625de7ef-6842-11ec-8713-9ee9f42e8b5e,4,Northwest Inland,['snowConditions'],Deep Freeze or Microwave?,AvCan Northwest,f45d017f-54ce-409f-97e7-c2e65a8c7c49,Northwest Inland,northwest-inland,54.71223,-127.4561,0,0,1,0,0
,2021-12-28T23:25:00Z,48a10454-f462-4eaa-9f30-0ebd8301e6ae,3,Kootenay Boundary,['snowConditions'],snowboarder accidental?,D'Arcy Vandergucht,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.05595828269685,-117.02021539627549,1,0,1,0,0
,2021-12-28T23:00:00Z,0116f336-1cd7-4547-b5c8-f9e452d43d70,2,Glacier National Park,['snowConditions'],NRC Wind Slabs,cossettebeaulieu.julien,glacier,Glacier National Park,glacier,51.299400661009,-117.48327744326573,0,0,1,0,0
,2021-12-28T22:01:00Z,4644ad91-7c7f-457c-ab55-f0f6b55ec914,1,Northwest Coastal,['snowConditions'],Shames backcountry,srath,0911afed-1bf5-4b46-8ad9-cc012b3d289a,Northwest Coastal,northwest-coastal,54.510212820282135,-128.9602170086284,0,0,1,0,0
,2021-12-28T22:00:00.000Z,c1e00d1a-6861-11ec-91b0-a26d1e84d9f6,1,Yukon,['snowConditions'],Blue skies and wind effected snow,Yukon Field Team,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.7184,-135.07904,0,0,1,1,0
,2021-12-28T21:00:00Z,f8f6bbe1-c295-40f8-bdac-94e6aa6b3cc8,1,Kootenay Boundary,['snowConditions'],SE face of East Peak,tj.boast ,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.74630232147416,-118.92130014298802,0,0,1,0,0
,2021-12-28T21:00:00Z,ddfd9de7-d5b4-4fd9-8ffc-e175972aa33f,2,Sea to Sky,['snowConditions'],Hanging lake/gin peak,tyler.l.knowles,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,50.152356570957124,-123.076272134286,0,0,1,0,0
,2021-12-28T20:30:00Z,9993212b-f547-46c7-9705-fc288ab5cd73,2,South Columbia,['snowConditions'],Checking out that snowpack,Shena Thomas,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,49.760220258719556,-117.35428502829566,0,0,0,1,0
,2021-12-28T20:30:00Z,5a1a3da0-0f81-428d-b151-11496b8fb022,2,little-yoho,['snowConditions'],Sherbrooke,jensradetzki,,,,51.45771573866071,-116.37162353811067,0,0,1,0,0
,2021-12-28T20:30:00Z,5d679e7d-a479-4ec4-9099-36894d618104,2,South Rockies,['snowConditions'],Frozen Sammies,southrockies,505a3b20-0f76-431a-934e-8f68baedeb19,South Rockies,south-rockies,49.56875430103727,-114.55324763880212,0,0,1,0,0
,2021-12-28T20:30:00.000Z,a9cf6054-685f-11ec-a449-5633691922f3,0,South Columbia,['snowConditions'],Montana bowl,sean.ms,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.94485,-118.05784,0,0,1,0,0
