activities,datetime,id,imageCount,region,tags,title,username,area.id,area.name,area.slug,location.latitude,location.longitude,observations.avalanche,observations.incident,observations.quick,observations.snowpack,observations.weather
,2016-11-24T23:18:00Z,7e1bf92e-3312-41c6-bd16-0121481e94bb,1,South Columbia,['snowConditions'],PHOTO UPLOAD TEST,kklassen,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.988,-118.178,0,0,1,0,0
,2016-11-24T23:17:00Z,83e0362e-1b52-4767-9922-b315c6495a89,1,Lizard-Flathead,['snowConditions'],Harvey pass with 30 of your closest friends,Megan Kelly,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.308,-114.995,0,0,1,0,0
,2016-11-24T19:04:00Z,6671a88f-8bf5-434e-bdad-0aa219080deb,0,South Coast Inland,['snowConditions'],auto: Quick Report,bruemmer.matthew,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,50.346501093083646,-122.41953849792479,0,0,1,0,0
,2016-11-24T17:50:00Z,289d058f-ab39-42e8-8da8-fe638cf4d752,0,Kananaskis Country,['snowConditions'],Highwood Visual Only Assessment,Tom McMillan,2e710073-a73a-49d1-9603-0c0b5ff90033,Kananaskis Country,kananaskis,50.59563345047462,-114.98518466949464,0,0,1,0,0
,2016-11-24T04:15:00Z,54445c84-3235-4b7d-aaa7-2c0da9f91876,1,South Coast Inland,['snowConditions'],"Upper Blowdown Ck, Gott Pk.",christopher_mccrum,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,50.371,-122.164,0,0,1,0,0
,2016-11-24T02:18:00Z,e8eb9efe-cf89-4c2b-8343-3c5b3374b0a8,2,South Coast Inland,['snowConditions'],Zoa Peak,Aaron Jackson,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,49.628,-121.088,0,0,1,0,0
,2016-11-24T00:28:00Z,46c07c11-aa21-47c1-9533-1453f6c80ffa,0,Sea to Sky,['snowConditions'],Taylor Meadows,wilfrid,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,49.96,-123.049,0,0,1,0,0
,2016-11-24T00:15:00Z,ace23785-031e-4e72-b351-fba4d3d22c4e,0,,['snowConditions'],Apex Resort,Johnny Smoke,,,,49.382,-119.921,0,0,1,0,0
,2016-11-24T00:15:00Z,3584ed7a-2df3-48f5-b805-d5b20c3a5e94,3,,['snowConditions'],Apex Resort,Johnny Smoke,,,,49.382,-119.921,0,0,1,0,1
,2016-11-23T22:52:00Z,1b36969b-3ada-46a0-8644-ffd035572b39,0,Sea to Sky,['snowConditions'],Wet and Heavy,fakejoster,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,49.966,-123.042,0,0,1,0,0
