activities,datetime,id,imageCount,region,tags,title,username,area.id,area.name,area.slug,location.latitude,location.longitude,observations.avalanche,observations.incident,observations.quick,observations.snowpack,observations.weather
,2017-12-29T17:00:00Z,3fe80b45-6938-44df-8523-66621d798166,0,Kootenay Boundary,['snowConditions'],Kootenay Pass,rthomfor,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.10593,-117.00643,0,0,1,0,0
,2017-12-29T14:00:00Z,a0230aa8-3ef7-4629-9473-0c41a5572d11,0,,['snowConditions'],SIMA AM Weather 1229,Steve 'Reidles' Reid,,,,60.60354,-135.06251,0,0,0,0,1
,2017-12-29T02:21:00Z,6e59d550-4d5d-4bac-92e3-89c42fa493c7,0,Kootenay Boundary,['snowConditions'],auto: Quick Report,lmtedesco,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.05471710904455,-117.03336238861084,0,0,1,0,0
,2017-12-28T23:00:00Z,faf37bba-641b-4cae-a72b-3222154d24eb,0,,['snowConditions'],auto: Quick Report,sylvainvanier.ski,,,,51.71086332658573,-116.04171752929688,0,0,1,0,0
,2017-12-28T23:00:00Z,2f4d9e92-a515-429f-a645-8f1f35f7faca,2,Yukon,['snowConditions'],Fraser Conditions,Eirik Sharp ACMG,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.71121,-135.08557,0,0,1,0,0
,2017-12-28T21:50:00Z,23f88927-8aa8-4e8b-b8a6-5eb8cad84c89,5,Sea to Sky,['snowConditions'],"Gnarnia Skin Track, Knucklehead Rec. Area",skiwithruth,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,49.93699,-124.16079,0,0,1,0,0
,2017-12-28T21:30:00Z,a44e8705-74c0-4566-8842-f475e3ebc08e,2,Cariboos,['snowConditions'],Cold day at Allen Creek,curtis,ef141791-2352-4fcc-a1ef-86ed440e6240,Cariboos,cariboos,52.61374,-119.19115,0,0,1,0,0
,2017-12-28T21:00:00Z,5aa39481-465e-4776-adda-020c5140becc,3,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Slide Path off Cathedral,lauren.rychliski,,,,51.41962,-116.35736,0,0,1,0,0
,2017-12-28T20:30:00Z,314ba896-528d-4ac3-bce0-a4f880cb6ba5,1,Lizard-Flathead,['snowConditions'],McLatchie ski tour,rogerswierstra,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.29220339563314,-114.73299264907837,0,0,1,0,0
,2017-12-28T19:20:51Z,c855b4be-37d7-4aa2-b5e5-59131c506814,0,South Coast,['snowConditions'],Natural Avalanche Cycle in North Shore,e.skierszkan,5ab6602b-ad84-440b-888e-e1a01f535cab,South Coast,south-coast,49.47453,-123.19735,0,0,1,0,0
,2017-12-28T19:00:00Z,93488ac1-d91c-4973-a3de-842e6e68c2f9,2,Lizard-Flathead,['snowConditions'],Welcome Back Winter!,info,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.43404,-114.95105,0,0,1,0,0
,2017-12-28T18:00:00Z,45877f45-0a16-4cd0-9ca7-fed497278a68,0,,['snowConditions'],Pedley Pass Ski,andrew.brennan,,,,50.4437,-115.77191,0,0,1,1,1
,2017-12-28T17:59:00Z,740e0026-2335-4976-af85-b7e0ffd6f305,1,Glacier National Park,['snowConditions'],Rogers Pass - Av Crest,Dave Crerar,glacier,Glacier National Park,glacier,51.26979,-117.48908,0,0,1,1,1
,2017-12-28T17:16:00Z,b3b91c81-1d00-4d73-a6c0-30516e229930,0,Purcells,['snowConditions'],A day in the Dogtooths,rborotk1,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,51.29647,-117.08422,0,0,1,0,0
,2017-12-28T16:00:00Z,24069beb-3929-448f-93d0-28184c58633b,0,Glacier National Park,['snowConditions'],Vent shaft Ridge,alpineairadventures,glacier,Glacier National Park,glacier,51.2889,-117.48516,0,0,1,0,0
,2017-12-28T11:00:00Z,3d2c4336-97df-44a9-88c1-449044ea0a07,3,Yukon,['snowConditions'],Avalanche activity on Fraser Peak,Eirik Sharp ACMG,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.70605,-135.11165,1,0,0,0,0
,2017-12-27T22:45:40Z,4d22cd85-d151-4215-9bbe-014505af2384,0,Yukon,['snowConditions'],Fraser chutes,olivierroyjauvin,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.71258,-135.07367,0,0,1,0,0
,2017-12-27T21:23:00Z,44bb78dc-dbc6-44e6-acba-52594a21b473,0,North Columbia,['snowConditions'],Just the tip of the Gorge,nicoleebarby,9b642bc3-6f7c-47c4-b0e6-101751e2a25c,North Columbia,north-columbia,51.02374436522918,-118.80741225151723,0,0,1,0,0
,2017-12-27T21:00:00Z,5fc9850d-b6b9-4a12-bbdb-bbf2ac9321a4,1,Northwest Inland,['snowConditions'],"Elliot Trees Dec. 27, 2017",Cat Cat Doula,f45d017f-54ce-409f-97e7-c2e65a8c7c49,Northwest Inland,northwest-inland,54.86899,-127.36351,0,0,1,0,0
,2017-12-27T21:00:00Z,63f1a6b2-9795-4cdf-a45a-06f7a8e4a5e1,3,South Rockies,['snowConditions'],Doughnuts in Down Pants.,Martina,505a3b20-0f76-431a-934e-8f68baedeb19,South Rockies,south-rockies,49.87233,-114.9818,0,0,1,0,0
,2017-12-27T21:00:00Z,f845dc8a-adda-41aa-82ae-f7c6a33a5147,1,Northwest Inland,['snowConditions'],Elliot Trees,Cat Cat Doula,f45d017f-54ce-409f-97e7-c2e65a8c7c49,Northwest Inland,northwest-inland,54.86887,-127.36493,0,0,1,0,0
,2017-12-27T20:00:00Z,ca960ef4-4313-494d-821c-65598e332192,0,Lizard-Flathead,['snowConditions'],Planetary/Tunnel Ridge,TayC,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.34995,-115.0629,0,0,1,0,0
,2017-12-27T20:00:00Z,ad0c9762-6d29-430b-849c-ffac71a4808f,3,South Coast Inland,['snowConditions'],Manning Near Country,harwoodpaul,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,49.07778,-120.90059,0,0,0,1,0
,2017-12-27T18:00:00Z,899ef036-b978-4094-88ca-430ef4f62dbe,0,South Coast,['snowConditions'],auto: Quick Report,peter.dykstra,5ab6602b-ad84-440b-888e-e1a01f535cab,South Coast,south-coast,49.383993177221136,-122.94113159179689,0,0,1,0,0
,2017-12-27T02:00:00Z,c3957558-f0d5-4e3f-8d58-f708ab5012b9,2,Northwest Coastal,['snowConditions'],Skip Mountain obs,erinrebeccabros,0911afed-1bf5-4b46-8ad9-cc012b3d289a,Northwest Coastal,northwest-coastal,54.251586996626116,-129.9045753479004,0,0,1,0,0
,2017-12-27T02:00:00Z,60561f67-7d1e-4ccb-8e47-a3373213049d,2,Northwest Coastal,['snowConditions'],Skip Mountain obs UPDATED,erinrebeccabros,0911afed-1bf5-4b46-8ad9-cc012b3d289a,Northwest Coastal,northwest-coastal,54.247324483548724,-129.91272926330566,0,0,1,0,0
,2017-12-27T00:10:00Z,8c59f558-6d1a-474e-9e62-5a015ef3e45a,0,Yukon,['snowConditions'],Gotta go to knoll,northwind.avalanche,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.65433,-135.14224,0,0,1,1,1
,2017-12-26T22:22:00Z,3d56133a-2850-49d8-b375-8035b5f03a90,3,South Columbia,['snowConditions'],Yeoward mtn,brad,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.13456709334683,-118.35206097043375,0,0,1,0,0
,2017-12-26T22:15:00Z,376869ae-c03b-40a3-867b-fdd1c71695b7,0,,['snowConditions'],Nada hindi & 2 sisters,aparadox,,,,59.70831,-136.68533,0,0,1,0,0
,2017-12-26T21:00:00Z,55665889-fa7d-4824-ab8a-85528c22f6b2,1,Jasper National Park,['snowConditions'],Profile at Parker Ridge Study Plot,timhaggarty,jasper,Jasper National Park,jasper,52.19196,-117.11002,0,0,0,1,0
,2017-12-26T21:00:00Z,a48fe12f-cf04-40c0-8140-a84c6f18e15e,0,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Surprise pass,joeldesgreniers,,,,51.39197597465672,-116.23758316040039,0,0,1,0,0
,2017-12-26T21:00:00Z,6dec2df1-bd92-4a5f-8c1b-52a7e8f5b552,2,Lizard-Flathead,['snowConditions'],A cold day sledding is better than....,jcinthemts,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.44687,-114.68668,0,0,1,0,0
,2017-12-26T19:00:00Z,5168f35b-9293-4ffe-ad91-6ad84b8c34d8,1,,['snowConditions'],Tushi lake still partly open,Eirik Sharp ACMG,,,,59.93421,-134.72582,0,0,1,0,0
,2017-12-26T17:00:00Z,eaeb0c34-ea2a-4d2d-9ae9-f11efc80647f,0,Chic-Chocs,['snowConditions'],Hog's Back,info,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.85588,-66.10319,0,0,1,0,0
,2017-12-25T21:00:00Z,406a0717-4155-4018-a8e3-dad163e64ebd,2,Yukon,['snowConditions'],Wheaton at low tide,Steve 'Reidles' Reid,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,60.18658,-135.396,0,0,1,1,1
,2017-12-25T20:45:00Z,110e3d05-847e-45ea-9a26-d6efa47b221b,0,,['snowConditions'],Haines Pass: 2 sisters,aparadox,,,,59.68091,-136.6072,0,0,1,0,0
,2017-12-25T19:31:00Z,d3a8297a-8ba7-4f80-aeb4-c23369194f3e,6,Cariboos,['snowConditions'],Column test at chapel creek valemount BC,ash.weiskopf,ef141791-2352-4fcc-a1ef-86ed440e6240,Cariboos,cariboos,52.38083867935628,-119.27032470703125,0,0,1,0,0
,2017-12-25T19:00:00Z,495e7d74-ad5d-4d1a-b6df-64bd2c770ddf,1,Lizard-Flathead,['snowConditions'],Santas Powder Stashes,Martina,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.5035,-114.88731,0,0,1,0,0
,2017-12-25T02:55:00Z,a3dd7927-2283-495b-b26a-e345fbb77957,1,Glacier National Park,['snowConditions'],RNC Gully,gagnon.lg,glacier,Glacier National Park,glacier,51.2953637067335,-117.50307083129883,0,0,1,0,0
,2017-12-25T01:00:00Z,75aed66a-62a0-4054-b6bb-c7c1c3164285,0,Yukon,['snowConditions'],Ridge runners,northwind.avalanche,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.70296209419847,-135.12900352478027,0,0,1,0,0
,2017-12-25T01:00:00Z,779d10db-35fb-4955-9b71-8fd529ce9e94,1,Glacier National Park,['snowConditions'],auto: Quick Report,mackenzie.bren,glacier,Glacier National Park,glacier,51.28720507689187,-117.48169898986818,0,0,1,0,0
,2017-12-24T22:00:00Z,8e1c9be6-e537-4db2-bbc2-29a4728df288,0,Northwest Coastal,['snowConditions'],Cold Sweat,wolfgangprotzner,0911afed-1bf5-4b46-8ad9-cc012b3d289a,Northwest Coastal,northwest-coastal,54.51082,-128.98237,1,0,1,0,1
,2017-12-24T21:01:11Z,7e28bb47-3787-4f58-8e68-84fd2cf72af9,0,Northwest Coastal,['snowConditions'],"Shames, Fush n Chups",rfehr65,0911afed-1bf5-4b46-8ad9-cc012b3d289a,Northwest Coastal,northwest-coastal,54.50378,-128.9678,0,0,1,0,0
,2017-12-24T20:50:00Z,a62c713a-4c03-4bbc-8097-717c7b783b78,1,South Coast Inland,['snowConditions'],Zoa Ridge,avalanche,ef6cafd5-aa52-41c2-8d43-7293c4e91ff9,South Coast Inland,south-coast-inland,49.624822,-121.073215,0,0,1,0,0
,2017-12-24T18:00:00Z,6a55bd52-1408-44f3-80db-5e4ed8afd135,1,Chic-Chocs,['snowConditions'],Les Bouleaux (Mines Madeleine),dominicleblanc,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,49.00099,-66.00327,0,0,1,0,0
,2017-12-24T17:00:00Z,1118f6a1-41e3-4c3a-b460-a913f4c7a06d,0,Chic-Chocs,['snowConditions'],Joyeux Noel :) Au Hog's Back,Laurie Dumas,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.86024,-66.10608,0,0,1,0,0
,2017-12-23T23:47:00Z,84ad0e75-19f2-4833-be4a-162da6937a6e,0,Glacier National Park,['snowConditions'],Asulkan valley,taycornett,glacier,Glacier National Park,glacier,51.21426485017986,-117.46958688843759,0,0,1,0,0
,2017-12-23T23:40:36Z,07d6efdf-d46e-4fde-9400-0b59bfdf9644,0,Purcells,['snowConditions'],dog tooth range,aaronskienns,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,51.19026,-117.01218,1,0,0,0,0
,2017-12-23T23:00:18Z,5c57caac-da45-441f-a217-477b02d6f53a,0,Purcells,['snowConditions'],Dog Tooth Range,aaronskienns,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,51.18973,-117.00608,0,0,1,0,0
,2017-12-23T22:35:00Z,5d811479-2957-4d6c-81a0-8deae95085e6,0,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Storm Mountain Fire Break,lambert000,,,,51.20768999480205,-116.06463432312012,0,0,1,0,0
,2017-12-23T22:00:00Z,d6bc2450-7efd-4b2a-b6df-ef708c9fcfe7,0,Northwest Inland,['snowConditions'],Hudson Bay Ranges - Miller Ck,Hyland Backcountry Services Ltd,f45d017f-54ce-409f-97e7-c2e65a8c7c49,Northwest Inland,northwest-inland,54.77761,-127.30291,0,0,1,0,0
,2017-12-23T22:00:00Z,3106917e-7714-4fb7-b953-36d5422b146c,3,Yukon,['snowConditions'],Another Fraser Chutes report,guilev,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.71284,-135.06908,0,0,1,0,0
,2017-12-23T21:00:00Z,26205622-3b78-4bc4-b6d5-e95bceca52bc,3,South Columbia,['snowConditions'],Park Mountain part 2,kevhillier,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.46952420325497,-118.60479354858397,0,0,1,0,0
,2017-12-23T21:00:00Z,aad5efd8-68b5-49ca-823b-23097b6e9e3f,2,Purcells,['snowConditions'],panorama backcountry,Martina,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,50.41711,-116.16469,0,0,1,0,0
,2017-12-23T20:00:00Z,badf7aba-779d-4fe7-ae83-a93709713e3f,1,North Rockies,['snowConditions'],Pyramid Mtn,Matt Stelmaschuk,69c9e943-4fdf-493d-8ff0-e9963e6162b8,North Rockies,north-rockies,54.14778,-121.41244,0,0,1,0,0
,2017-12-23T19:35:35Z,5402810a-4173-44ab-8985-8ad12e5bf491,1,Lizard-Flathead,['snowConditions'],Proctor,Henry Hungerford Barrett,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.5455,-115.06577,0,0,1,0,0
,2017-12-23T19:06:00Z,5a9eb703-95ba-4071-bf8b-a1f9b3334c60,0,South Columbia,['snowConditions'],Park mountain,mattiasisobe,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.38969675078809,-118.75053405761719,0,0,1,0,0
,2017-12-23T18:00:00Z,5f1d1648-4ea6-480f-9f08-bcfb2533265e,6,Sea to Sky,['snowConditions'],Cayoosh Pass,leetlau,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,50.29777,-122.66737,0,0,1,0,0
,2017-12-23T18:00:00Z,b63b2bc1-153c-42a3-b8f1-1b5f8aba3f23,1,Yukon,['snowConditions'],AST on Log Cabin,jamesminifie,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.75118,-134.98896,0,0,1,1,1
,2017-12-23T18:00:00Z,29dca18f-a2d7-48c8-b577-18ed31243f5f,4,Yukon,['snowConditions'],Fraser treeline skiing,Steve 'Reidles' Reid,0b23a25d-0346-4fa4-8412-faa4c3581d2a,Yukon,yukon,59.72273,-135.0621,0,0,1,1,1
,2017-12-23T17:00:00Z,b22cb5df-9439-4ac1-bcb2-02d6a4649b27,0,Chic-Chocs,['snowConditions'],Liaalll,Laurie Dumas,98d43f4a-fa1f-482b-89a8-5f98e10596a0,Chic-Chocs,chic-chocs,48.79251,-66.0869,0,0,1,0,0
,2017-12-23T16:00:00Z,23b362b3-3867-4865-aa82-4bc46419ef8a,3,little-yoho,['snowConditions'],Emerald peak / slide path,cf.schlumpf,,,,51.45948,-116.56989,0,0,1,0,0
,2017-12-23T04:26:00Z,29be569c-5f7a-4706-b943-5ac1ade1b037,4,Purcells,['snowConditions'],Dogtooth Range,Don Webster,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,51.3215,-117.10725,0,0,1,0,0
,2017-12-23T02:49:00Z,7a31d4fd-0efd-425b-aadd-bb54f3d5e068,2,Kananaskis Country,['snowConditions'],Hero’s Knob,tylerhallman,2e710073-a73a-49d1-9603-0c0b5ff90033,Kananaskis Country,kananaskis,50.731348661596655,-115.26460647583006,0,0,1,0,0
,2017-12-22T22:36:00Z,5d2e125a-e534-4031-94f5-3adbd770773d,2,Kootenay Boundary,['snowConditions'],171222 - Kootenay Pass - A Tiny Step Out,ghelgeson,da61db13-64bf-4e21-9ade-d06b2c9390f8,Kootenay Boundary,kootenay-boundary,49.05154,-117.05178,1,0,1,0,0
,2017-12-22T22:00:00Z,059281b9-554b-4d14-bf9d-5fa5c49d2c24,1,South Columbia,['snowConditions'],Top Shelf,missjmaiff,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.705555,-117.516113,1,1,1,1,1
,2017-12-22T21:00:00Z,e4498bf8-c5a2-4fa0-8326-8f8f0fb7f865,2,Cariboos,['snowConditions'],Allen Creek,curtis,ef141791-2352-4fcc-a1ef-86ed440e6240,Cariboos,cariboos,52.60088,-119.25897,0,0,1,0,0
,2017-12-22T21:00:00Z,51f8d7dc-35a9-4d22-b08f-6060e90ffa0a,0,Lizard-Flathead,['snowConditions'],Trespass Ridge,beyer.cody,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.34055,-115.04693,0,0,1,0,0
